name,id,token0.id,token0.symbol,token0.name,token0.decimals,token1.id,token1.symbol,token1.name,token1.decimals,totalSupply,volumeUSD,txCount
WETH-ONX,0x0652687e87a4b8b5370b05bc298ff00d205d9b5f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe0ad1806fd3e7edf6ff52fdb822432e847411033,ONX,OnX.finance,18,3476.436723268187701038,41814834.45234065040239307541756783,8349
MIS-USDT,0x066f3a3b7c8fa077c71b9184d862ed0a4d5cf3e0,0x4b4d2e899658fb59b1d518b68fe836b100ee8958,MIS,MIS,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.009046632481906735,526078510.1557066298939202802062151,42751
Dubbz-WETH,0x068a10c2788952405ee30fdafe332d46b8db0876,0x38029c62dfa30d9fd3cadf4c64e9b2ab21dbda17,Dubbz,Dubbz,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000153074589608019,55.26085526222825418244178473297053,10
RLR-SLT,0x0693b308719907ac37e6c9fb2923f2de2cf9c065,0x0e3ef895c59e7db27214ab5bbf56347ce115a3f4,RLR,RelayerV3,18,0xe3b59acd6c24331b3bbedbaacbd34871f486815c,SLT,SushiswapV2 ILTest,8,0,0,0
TINY-WETH,0x069f49ce7aa047729555d28054e6b4e97b1e7d4c,0x4fa9e6eb2c576ce92cf474358f40b0a3be44ea32,TINY,tiny dinos (eth),18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1.026203153528677859,37841.31368913420519788630213853459,89
FTM-SUSHI,0x06a4f0ec8ca131e1efbed24c7046a7ce669a3ab5,0x4e15361fd6b4bb609fa63c81a2be19d873717870,FTM,Fantom Token,18,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SUSHI,SushiToken,18,0,0,2
syUSD-WETH,0x06a71c014118140d2e259f91f5e23b70829d9e7a,0x11980d4bb4465cb4fc77a57b98a16787b3d834e7,syUSD,Stable Yield Credit,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000108964162147,1918.397647519185343510789726724876,11
CRV-ZRX,0x06aa7ea03303d936ef56578ab767fc28f4c331f9,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,Curve DAO Token,18,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX,0x Protocol Token,18,8.035347534487850875,0,8
WETH-JULIEN,0x06b75638fef03d2a814e40d547678d495678b503,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe6710e0cda178f3d921f456902707b0d4c4a332b,JULIEN,Julien,4,0.000000459637273689,103531.2580518027224443643666810862,47
DEED-WETH,0x06bfab6825e49d7f533bf8e50fce0a81d319d33a,0x0aec1fd8923df8a782764cd1ede8416854d97f68,DEED,Otherdeed,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,29499.20114240331309179075580224151,7
WETH-USDT,0x06da0fd433c1a5d7a4faa01111c044910a184553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.143762654825667072,18005750610.86157204590815032710956,836893
WRITE-WETH,0x06dea9d49aab6790d56e881e5fa944fd39ef6a4b,0x622236bb180256b6ae1a935dae08dc0356141632,WRITE,Mirror Write Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000145806449999,37.58390479614461408568521943304261,9
WETH-PIL,0x06f14d4d20f3513947f14b10401afb114d9fcc38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xf88e8bad7ee587e8b574ecb5ce2ce9ab0a7e6295,PIL,PILL,18,9.901890325030601531,48353.02314987104214196754935470297,167
KOPE-WETH,0x06f2e4c2ae526b587982f11117b4689b61034817,0x8cc9b5406049d2b66106bb39c5047666e50f06fe,KOPE,PokeGAN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,7.414916876166125971,23813.3942904160857516423661122123,286
BNSD-WETH,0x06f6f3f79bb7236473c144bc43b687428ac0262e,0x668dbf100635f593a3847c0bdaf21f0a09380188,BNSD,bns.finance,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,84.261497731763585306,15140210.94354717418474592950036473,83
OPEN-WETH,0x06fe6d8d59804c4c03b9425dc278775909265b4b,0x329d75f6d8a95b23b021665db5d63e93e0f1079a,OPEN,OpenSea,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.040775125808971908,704.916028023181100314571505563062,3
QDAO-USDQ,0x06ffece99895111717c99b4a8d756ad85a57b9a9,0x3166c570935a7d8554c8f4ea792ff965d2efe1f2,QDAO,Q DAO Governance token v1.0,18,0x4954db6391f4feb5468b6b943d4935353596aec9,USDQ,USDQ Stablecoin by Q DAO v1.0,18,29.105896641043223948,0,257
LLAMA-WETH,0x070bfe1e7e77c9602702db798794db0dc77d94a4,0x60ded1044f512f346292ae7b195a43848b625af2,LLAMA,Evoh: Llama Frens,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,3.999999999999999,3397.102411819020362411805854786995,21
MGAx-WETH,0x070cc9e2af88a4e5cd9df6d43e9edcf01652cbc4,0xad5e8b98b28ff14469644c86d4047fe00bd8cb30,MGAx,MGA Stablecoin,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
AURA-WETH,0x0714546dfa2a0a9d7f04ec12056a79878a8fbaf1,0x6047e101aaa9ab9b02fe5cbc1dd03c2c7c8516be,AURA,milady aura,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,6.732824567207089169,19487.1022582989687733615636495745,164
BAO-USDC,0x072b999fc3d82f9ea08b8adbb9d63a980ff2b14d,0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,BAO,BaoToken,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,2.217537647965829426,18453756.24637962289444911674123334,6061
BOND-USDC,0x073dcc4e67925e6120cd4ba96e23d56c0bb77289,0x0391d2021f89dc339f60fff84546ea23e337750f,BOND,BarnBridge Governance Token,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.000000099115357955,2171.263111612731803935287396113681,5
PUNKR-WETH,0x074a3a0679525141cc446670d520bcbd3543b9a8,0x3d491407cae2ab78688e12e961f2eff8b46410f3,PUNKR,CryptoPunk Rekt,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.197663959029773106,1635.143679209461190044128866451421,9
YFI-WOOFY,0x0780b42b3c4caf41933cfc0040d2853363de20a7,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,yearn.finance,18,0xd0660cd418a64a1d44e9214ad8e459324d8157f1,WOOFY,Woofy,12,0.07223415987186713,826559.6191097251495320854007567599,456
BtcQfin-WETH,0x0788c2389bfc44f8cf6eb95fbb6f4bf0078bd4e1,0x73eeeb2ab4559b35f22f675d0b7c8c5ce7588b22,BtcQfin,Btc quantum finance ,16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.00488845787164698,2247454.151411135320581475186115906,6
WETH-DYNO,0x0793abfa775c797b67b45ee303ca6d9c5e264850,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xcb5ef4bec8bc378e3763e22e028ccb4b67bb23b8,DYNO,Dyno Friends,18,0.000536765038560964,1887.504204863859566864948035531192,14
MAIQ-WETH,0x07b89ff5757e6b20ac9da12908b8a5857fd2a197,0x17fddc43ccd46b9bb4ecaeeec95a02fa8f7dcffb,MAIQ,MAIQCoin,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000201674538242309,568.0431526037365764166237056064609,6
WETH-NFTI,0x07cd13c8dd03ba5d899c59176410b92c3f3b1570,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe5feeac09d36b18b3fa757e5cf3f8da6b8e27f4c,NFTI,NFT INDEX,18,1.293279675954467046,2366000.166626493008314875372632497,1260
REN-USDC,0x07d04aaad8108ca86e0f1c792bf165f63a5fedde,0x408e41876cccdc0f92210600ef50372656052a38,REN,Republic Token,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.000431751131138909,11924.39967662214232586091782589098,124
MIM-WETH,0x07d5695a24904cc1b6e3bd57cc7780b90618e3c4,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,Magic Internet Money,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,205.841200165946647847,256508713.2722843594561397656754529,37198
MCIC-WETH,0x07da95e0c7f0b399a6383f76a8301847340aeefb,0x79e9110da35febc60220d7be868a698b44a50359,MCIC,Made Coin In China,16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.488492579268098015,0,1
YFTE-WETH,0x07f30eea759728c447791d888dd6a9ec593ab3cf,0x94f31ac896c9823d81cf9c2c93feceed4923218f,YFTE,YfTether.io,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.04765246732995712,49.26206369905625265785229088498654,5
cvxCRV-USDT,0x080983d0492393056a589511c519cb763a03a6c8,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,cvxCRV,Convex CRV,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000548409818733,3145.886570580003286513975665455956,78
crDAI-USDT,0x0838b3353b16e50a749ec2424f3476b4ab067943,0x92b767185fb3b04f881e3ac8e5b0662a027a1d9f,crDAI,Cream Dai Stablecoin,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000048146923846,4670.914209847253836657538614518841,23
WETH-BMTN,0x085b8ace1ae14a0f097d45de61478aa407c52418,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe0c33ebeedddb898b2b7e44d6c0b56860b298075,BMTN,BMToken,18,0,0,2
WETH-AZUKI,0x0866239695188a9289ae52a55941dbc84b936d77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe8a1edb81b45b8fb8f5049f957facce779a45d22,AZUKI,Azuki,18,0.078669644457432286,4026137.538419090084435815483754066,525
YFI-WETH,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,yearn.finance,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,340.965717038196125993,5427291349.769503352029434198197948,217093
KOIN-WETH,0x08b7799678059a2fdf6961bccb26a35e8468d50a,0x66d28cb58487a7609877550e1a34691810a6b9fc,KOIN,Koinos,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000025928650816,230.355110055926534737846089196678,4
WAIFU-WETH,0x08c6661e09358ea610f46442cd768c65a2c0c4e9,0x0f10e6ec76346c2362897bfe948c8011bb72880f,WAIFU,Waifusion,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.653640893277366848,205188.1436003257948213431892979523,309
DAI-RC_WBTC__DAI_2021_3_31,0x08c92fb7c4902babd2b6d5e51760e13a719accfa,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0x7b73a9e765b947b4eeb05cf7dd17eefaac1b1575,RC_WBTC__DAI_2021_3_31,Ruler Protocol rToken,18,9.999999999999999,0,1
BALT-WETH,0x08cd7cf527330f10571fb7947256bf0c8b38afc4,0xbdd4f273c2b0f0b84a51bd733aac617d91159376,BALT,BMoreToken,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.001135916299878818,948.0974037313238472359053484907582,25
XPHUNK-WETH,0x08fa1badac329a0b78ec73625357f9ac82e90697,0x4af337126bf510179e7816a064a86b6ae3d449e0,XPHUNK,ExpansionPhunks,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.016019525004847433,17331.806925622925825932841859067,113
ASB-WETH,0x0905bc5780a2a17001cf1257e77e5ef81a9f6c14,0x32dfaa46f77c0da206270f81f309d9710c8fc2f4,ASB,Anti-Spam Bots,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.812403840463595036,38.5678399719020032047929377800437,2
MIR-WETH,0x09071bd5ea1b26ad3b24be2839e2f8b44331c66d,0x09a3ecafa817268f77be1283176b946c4ff2e608,MIR,Wrapped MIR Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,77.155692344732456839,7517441.608045162653201065302113468,2233
PUNK-WETH,0x092493a22375de1b17583d924abf9e8bf884491c,0x9cea2ed9e47059260c97d697f82b8a14efa61ea5,PUNK,Punk,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.003728889931581736,15894670.33833526853032172479132754,2551
USDC-FINE,0x09369765a7e31051a8066570ae9b2d49b11e0c7f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xfa62a53d12afdf618159123e5ad899fdb1574bb4,FINE,FineToken,18,0,0,2
WETH-FLU,0x0940f55e66d692988af136c4018dc88c51412f4b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xd12bd9c20bfaad1f32a39856b2737146e9b18419,FLU,Flurona,18,0,0,2
LRC-GRT,0x097522a32d79a6900958d6ea035a4216ae49d221,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,LoopringCoin V2,18,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,Graph Token,18,253.248889434879851149,0,3
MIS3-USDT,0x097b21e4784c2b224fd8b880939f75b2e9f4dba5,0x024b6e7dc26f4d5579bdd936f8d7bc31f2339999,MIS3,MIS3,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.022997953821454014,991771.5599146821431094628337571739,648
WETH-ALPIES,0x09a0eb33a087c898a58a24abbf7fff74aeffa1b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xdd785d61aa140afaa7c4c69166b4ec1c09d8f37c,ALPIES,Dreamer Alpies,18,0.000890110138067028,2941.460996431447695644165891075753,17
IDH-WETH,0x09a45d7990f2cfcb0f7b428717ee6f316e9eb233,0x163c747dbacbec87dbba7c7a8c83dba50d3ef011,IDH,IDHUS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.006295220709322442,264.7310384228786028099776437301982,11
STG-WETH,0x09e0f59c53a29ef813ab6de2d4308c13070709cb,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG,StargateToken,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.359260706367589728,2297.721733185455009567914970408337,367
MINI-WETH,0x09f4b9887bab1d054af0a5195ec76ea4c879d1c0,0x167c0a0b9aeb4febe50e965db6293bd886c91322,MINI,MINI SUPERS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000855381525363179,2794.804246696171640125269866900471,20
DIAR-WETH,0x0a0230da48eebe8be8fc368a267f4b917151cccc,0x177905f9d89cfa183a9220c2f1a24ab233d9d35f,DIAR,Diarrhoea Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,321714.158842908249143424,739.0896216011882989946097873547997,9
WOO-USDT,0x0a0e1dcb8dda8b7f38d1bdba5fe4693a599922f1,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,Wootrade Network,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0,0,2
WIZARD-WETH,0x0a2f9b5360b5c7b6d3ce826971425b3b8b766519,0x87931e7ad81914e7898d07c68f145fc0a553d8fb,WIZARD,Forgotten Runes Wizards Cult,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,155.619813439181344926,8795800.460861087841238796064479532,2502
bBADGER-WETH,0x0a54d4b378c8dbfc7bc93be50c85debafdb87439,0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28,bBADGER,Badger Sett Badger,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,6.261653729733072158,10955160.21843102811779933333377557,2977
WETH-SQUEEZE IT,0x0a58b33b8fb6ca6d8f912ad40b84066d94592508,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xea466d99914aec270d8537faeb2c4b165534a09d,SQUEEZE IT,OvErBuRn,6,0.000000049131786371,469.7110518940488520926670645150772,46
MOONCAT-WETH,0x0aa1e808bba7cde5210d13d23ee726de37b8a8bb,0x98968f0747e0a261532cacc0be296375f5c08398,MOONCAT,MoonCats,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,30.415213916711761751,1995714.24893212992275473589881316,1429
Hi-WETH,0x0ab314922ae06bf9a0ed5c042da7637a03af6952,0xb5585afebbb9d955da797845b3e0c41b3ff047ce,Hi,Hi,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,49.799858767962430703,8015.798773291445553220304613773909,20
SWC-USDC,0x0ac9a55a4442d4e9b342ec6a73c0488d53824c6b,0x8dca21c5c8165886ea1fa800ff9321ec74fde2c0,SWC,SW Capital,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.000000240566668728,66947.53453736820412169264110501719,29
PEN-WETH,0x0ae0dcf4bb8af6a0409f68bb2f0bcb5e34a30b86,0x7752758daef71d2e2b75d3b5287ba24296ca41a8,PEN,SELL ME THIS PEN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.218777866228851291,714.1397117884529415676805389395378,4
NFS-WETH,0x0afd17eba7d2a8580f4ecc938c6a5a8c77e054ca,0x28440e006cf85a7159e7e97a0a03385c75c47623,NFS,Shiba Inu NFT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,27.364092281923596321,286772.3610508109757618607056760854,164
STONED-WETH,0x0aff7c6f8d8a1c8424245b048ab09a6b4f04374a,0x2a977feaac1346e8c137310db06f240551475eff,STONED,Stoned Nouns,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1.787775978694545958,289.5830743853490973287800059956845,14
USDC-1ONE,0x0b09b42d6e4907b1f3d1e04e6851d1592afba965,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xd5cd84d6f044abe314ee7e414d37cae8773ef9d3,1ONE,Harmony ONE,18,0.000000313195393819,522.9579601438875915122791770205364,52
MITx-WETH,0x0b0b41ffadbad24432c54170527d9e66c31259d9,0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6,MITx,Morpheus Infrastructure Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
CRETH2-LUA,0x0b1cd8ebbec000f4a064fad846a225faac1e1885,0x49d72e3973900a195a155a46441f0c08179fdb64,CRETH2,Cream ETH Token,18,0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,LUA,LuaToken,18,0,0,4
WETH-SYLO,0x0b1ed1d00197ce84f0c86003ec4c7f2f06538abc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,SYLO,Sylo,18,13408.061050617035253296,9930298.819154858792137187123650018,780
WTF-CHIZ,0x0b29985240036c6b9c621ab8acac0bca93ee8560,0x07e156da9f07cb59e220456a362c44c198b9e0fa,WTF,WTF,18,0x5c761c1a21637362374204000e383204d347064c,CHIZ,SRSC Chiz Token,18,1041339.489040638333710049,0,83
UMAD-WETH,0x0b2f06729d9ea7fb8c3f9986e336af4ae3f92bd3,0x31c2415c946928e9fd1af83cdfa38d3edbd4326f,UMAD,UMAD,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000201871488952522,9615013.826162932031670940400931783,3754
TRTL-WETH,0x0b3ad5847761c2142d60a92e9502d76957282679,0x011671956844f31620bb8b9709f32230186a307a,TRTL,Turtle Town,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.780134908810216452,25169.15192264840636695314171226594,232
GTON-USDC,0x0b3ecea6bc79be3ecc805528655c4fc173cac2dd,0x01e0e2e61f554ecaaec0cc933e739ad90f24a86d,GTON,Graviton,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0.002192785600357947,1626357.054899468810301740190360458,1050
USDC-sil,0x0b5d2c4bc698753d2e2229e81d1e3244569ae2e9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xbcda9e0658f4eecf56a0bd099e6dbc0c91f6a8c2,sil,SushiswapV2 IL Protection,8,0.000000205437428092,2018643.773078419090530849002136698,1710
uTVL-0621-WETH,0x0ba348713a1ad7079cd741a2358fcdc7322d3db1,0x21ae9e080a53ab98cc1266ed1c8cc27ffd3256d5,uTVL-0621,UMA TVL Option [30 Jun 2021],18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,3.560243704578704059,334713.3569916860884108531627478856,819
WETH-DURC,0x0ba379053f92bd46b0e21cb1f971b842ecb87008,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xc295c6606a21b1ed26753f964cdc9a8bdf5ffa60,DURC,DURIAN,18,3.997101166812519633,28.34498220725350058241438160750989,6
CHUM-WETH,0x0ba7202c3d168f4ae447ffd4d95bbbbd01a82a2d,0x62cf65a6c6a4568820489facaf659ba6b878d902,CHUM,Chum,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.223606797749977969,0,1
KIMCHI-MOUTAI,0x0bb1f1cb9dd524e0f663ae1d0b24e60c1541956b,0x1e18821e69b9faa8e6e75dffe54e7e25754beda0,KIMCHI,KIMCHI.finance,18,0xef69b5697f2fb0345cc680210fd39b593a2f9684,MOUTAI,MOUTAI,18,0.479707946267072429,0,3
bb_cDAI-DAI,0x0bb6e2a9858a089437ec678da05e559ffe0af5b2,0x673f9488619821ab4f4155fdffe06f6139de518f,bb_cDAI,BarnBridge junior cDAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,1.090737994274978097,398.9739828760502200694376401562142,34
WETH-SBURN,0x0bb8b35e6fd5ddd7f9f0723c37bd449d54e901cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xcf6a923bc8a8923cf0469f44dd78be57b6005a3f,SBURN,SuperBurn,18,17.811606976591449935,2064.287932579988387592166678846588,23
AXIE-ORIGIN-NFTX,0x0bbc00ac5381ea65f9c5e4072610931260bb39c5,0x5b9f63f256fac333bc2bc73c7867ba4865a49729,AXIE-ORIGIN,Axie-Origin,18,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,NFTX,NFTX,18,0.096959865490971032,191317.9313361580336698274568309989,66
WETH-ZRX,0x0bc5ae46c32d99c434b7383183aca16dd6e9bdc8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xe41d2489571d322189246dafa5ebde1f4699f498,ZRX,0x Protocol Token,18,372.110254062393169132,51243842.87152051905188320738917351,8646
TKNFY-WETH,0x0bd2b9116f1e2f88e4fd4cc0fce3e15178de8df5,0xa6dd98031551c23bb4a2fbe2c4d524e8f737c6f7,TKNFY,Tokenfy,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,14864.343969621664328794,11484577.93459748890322162274443405,8383
HOTCROSS-USDT,0x0bdc8dcf00a0a336235886ab654a35292888b6a0,0x4297394c20800e8a38a619a243e9bbe7681ff24e,HOTCROSS,Hot Cross Token,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000111803398873989,825.1696698967531316112715387031985,18
CRO-WETH,0x0be88ac4b5c81700acf3a606a52a31c261a24a35,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,CRO,CRO,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000091989920033128,1583012.70020003823601761684738555,1767
BiFi-WETH,0x0bec54c89a7d9f15c4e7faa8d47adedf374462ed,0x2791bfd60d232150bff86b39b7146c0eaaa2ba81,BiFi,BiFi,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,80035.453641635023424421,40216088.58945916842179724422931221,8682
TOWER-PROS,0x0bfcf91f30e0ed718f9be3ea1da6b31c144f49d1,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,TOWER,TOWER,18,0x8642a849d0dcb7a15a974794668adcfbe4794b56,PROS,Prosper,18,1807797.194666485784538449,0,2782
WETH-SURF,0x0bff31d8179da718a7ee3669853cf9978c90a24a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xea319e87cf06203dae107dd8e5672175e3ee976c,SURF,SURF.Finance,18,192.81838661620637945,9134003.398381821019422597438933524,288
OIL-WETH,0x0c17dfcb6987faa428f1c27b3b118387899fe8f2,0x5fe8c486b5f216b9ad83c12958d8a03eb3fd5060,OIL,OIL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,152.240279391503080421,4232058.468076361081049916313472908,5736
REV-USDT,0x0c2890b386ea27d952e5ef2653dcf788f82cbd19,0x2ef52ed7de8c5ce03a4ef0efbe9b7450f2d7edc9,REV,Revain,6,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000000499999,4174.47851346756638847151213427235,134
AXS-WETH,0x0c365789dbbb94a29f8720dc465554c587e897db,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,Axie Infinity Shard,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,83.759180295161670198,383884049.9161438783242576571782696,57688
19DAO-WETH,0x0c435ec48e84ed8845143cc682f216257f383839,0x4bcd559af66d8b1aa8be4578f4101111cc0b27a6,19DAO,2019 DAO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.006408049809633951,2002.415816728254501033483816416721,92
